col_0,col_1,col_2
0,0,1
25325,8394,1
22381,0,1
8492,6666,1
9332,0,1
8247,0,1
10325,0,1
0,8959,1
7932,0,1
8673,10521,1
8041,0,1
12493,0,1
26826,0,1
0,0,1
8466,8860,1
0,8793,1
9277,38704,1
0,11932,1
10078,9791,1
7759,33065,1
8281,8993,1
11964,9236,1
0,0,1
8469,6865,1
0,0,1
8239,25924,1
0,9879,1
8099,37684,1
0,0,1
27146,8961,1
0,0,1
11479,9117,1
0,0,1
17952,43758,1
0,8932,1
8079,8847,1
0,38962,1
8251,7548,1
8380,2999,1
8179,0,1
0,8906,1
8063,44275,1
0,9908,1
8097,0,1
10765,0,1
0,0,1
0,9087,1
8576,9662,1
0,0,1
0,30572,1
10217,10355,1
16472,10055,1
10914,9064,1
9222,9025,1
27599,0,1
8703,0,1
26995,9462,1
8710,9455,1
0,10749,1
0,10274,1
12483,0,1
10197,0,1
8758,0,1
0,0,1
0,10313,1
9304,6353,1
7669,12758,1
8473,0,1
14936,0,1
9208,41692,1
0,0,1
0,0,1
9662,8407,1
0,8687,1
8314,0,1
21712,9229,1
13992,9111,1
0,9945,1
8308,31820,1
0,7436,1
9402,10482,1
0,23515,1
9733,9766,1
9696,9266,1
9659,0,1
8418,9396,1
18352,9782,1
16498,0,1
9154,0,1
8131,13479,1
9239,0,1
0,9645,1
11340,9982,1
0,10124,1
18372,9069,1
25891,11019,1
8906,0,1
0,8815,1
9315,8761,1
0,8545,1
16169,8333,1
0,7906,1
8836,9380,1
8369,42902,1
8564,0,1
23784,9559,1
0,6093,1
8143,10286,1
13024,10996,1
8163,9913,1
0,9964,1
0,0,1
17589,0,1
13701,0,1
0,42670,1
32372,8482,1
7838,0,1
7953,0,1
8079,0,1
9095,9682,1
7941,7335,1
0,9911,1
8215,0,1
0,9967,1
29804,8158,1
8405,45569,1
0,9530,1
8875,8729,1
10952,8414,1
8388,35359,1
9645,8341,1
0,0,1
9548,0,1
8030,8929,1
0,12644,1
8540,0,1
8697,9893,1
0,21694,1
0,0,1
8540,0,1
8112,10150,1
0,9998,1
28391,0,1
10328,2690,1
8406,0,1
0,8382,1
10453,10064,1
12138,0,1
11339,0,1
0,9657,1
0,20042,1
0,9560,1
22397,9966,1
8386,9874,1
12149,10294,1
9831,9326,1
10822,0,1
23017,0,1
8196,47933,1
0,10223,1
0,9429,1
27852,7571,1
0,9850,1
0,0,1
8490,0,1
0,0,1
0,41230,1
11982,10224,1
0,9870,1
24377,9591,1
0,9070,1
8582,10733,1
8162,9903,1
8398,9607,1
8629,9964,1
8866,0,1
8645,9887,1
0,10082,1
10038,8242,1
0,10043,1
0,9741,1
17120,9179,1
11196,30199,1
8160,8660,1
0,8559,1
9639,7414,1
0,18598,1
0,0,1
9852,8443,1
8905,9211,1
0,9338,1
0,0,1
19881,8887,1
10324,9231,1
0,0,1
9270,9778,1
8978,9142,1
0,9204,1
28046,8018,1
23358,8859,1
8302,0,1
8013,0,1
32872,8367,1
8781,9237,1
9703,8705,1
8196,12718,1
8240,9327,1
8832,0,1
0,0,1
0,8738,1
0,8977,1
8165,9079,1
8756,9001,1
0,9490,1
8758,9617,1
8097,8618,1
14147,10077,1
8353,0,1
0,0,1
8239,7792,1
14853,0,1
0,0,1
14261,0,1
8580,0,1
12705,26271,1
0,8809,1
12655,8507,1
26635,25431,1
8374,9284,1
0,4195,1
7671,42310,1
10248,0,1
0,9237,1
0,15283,1
8205,50058,1
0,0,1
0,10539,1
9228,0,1
8323,7344,1
10119,0,1
13410,0,1
36806,12059,1
8482,7840,1
8817,7797,1
8415,0,1
0,8566,1
38913,0,1
13101,10442,1
9131,0,1
0,10070,1
0,33073,1
0,0,1
10290,0,1
10107,10229,1
0,40598,1
13277,0,1
8288,9838,1
0,9509,1
9280,0,1
8247,10629,1
10998,19288,1
23201,9362,1
0,9571,1
0,0,1
7810,9828,1
0,0,1
20722,21412,1
9634,0,1
14024,0,1
0,8977,1
7644,10806,1
0,9306,1
14227,10142,1
0,9107,1
13216,14893,1
28433,0,1
0,34129,1
7677,12594,1
18199,9162,1
9190,10123,1
9271,9495,1
9110,7759,1
0,0,1
8271,8569,1
8928,0,1
25369,9256,1
11777,14103,1
10073,9378,1
8799,9092,1
8735,8912,1
8560,18517,1
0,0,1
17907,36479,1
11951,37109,1
0,9082,1
9103,0,1
12285,0,1
34300,9223,1
0,7494,1
0,9617,1
18851,8993,1
0,29851,1
8466,0,1
8770,8883,1
8408,35694,1
23617,6947,1
23459,0,1
12463,8540,1
7839,8922,1
9413,9534,1
12741,0,1
9039,9823,1
0,0,1
7893,0,1
17252,0,1
9106,10585,1
8798,0,1
9679,11535,1
0,9053,1
0,10198,1
8778,9142,1
0,0,1
9065,0,1
8521,9687,1
8190,9744,1
0,9746,1
0,9188,1
17420,8635,1
8623,14926,1
11679,8989,1
8082,9679,1
8335,16020,1
11983,0,1
0,9348,1
7375,7531,1
0,9194,1
10011,10184,1
7937,8273,1
0,8359,1
11368,28981,1
0,9100,1
9164,0,1
8183,9022,1
8370,0,1
0,8881,1
0,0,1
8300,9808,1
8219,9134,1
16691,10278,1
7868,33278,1
0,9968,1
0,9090,1
8822,0,1
0,10416,1
29031,0,1
9323,9409,1
8693,47905,1
0,0,1
0,0,1
25012,8681,1
7316,0,1
13145,26160,1
7836,9739,1
0,9116,1
18296,8808,1
8190,0,1
0,9064,1
0,9592,1
10058,21406,1
0,8615,1
0,8926,1
9761,29215,1
0,20914,1
0,0,1
0,0,1
33814,22149,1
9164,0,1
31580,13159,1
8176,11066,1
7185,0,1
0,0,1
8668,0,1
0,8618,1
9339,9011,1
11277,9448,1
8185,0,1
8133,0,1
0,8667,1
0,11094,1
0,9010,1
13291,17275,1
8151,9026,1
7843,0,1
26272,8513,1
8388,8508,1
21420,9861,1
10662,0,1
0,9080,1
16179,0,1
12670,8431,1
8315,10147,1
20732,9550,1
15693,0,1
7543,21313,1
9188,10943,1
7989,0,1
8613,9394,1
9561,8035,1
15557,9586,1
8518,0,1
8345,9806,1
0,0,1
8477,9007,1
0,9923,1
23067,0,1
0,23538,1
0,10253,1
0,38152,1
8419,27432,1
8182,9435,1
0,0,1
8519,45679,1
8433,9918,1
8595,33286,1
8024,9119,1
10092,9835,1
30171,9413,1
8408,9047,1
8438,0,1
0,9627,1
8168,8479,1
34856,10413,1
0,9503,1
9186,9969,1
0,9666,1
24815,0,1
18778,9162,1
8746,9783,1
9494,8663,1
17945,8411,1
10851,0,1
23932,9582,1
20721,0,1
0,0,1
8413,8577,1
0,0,1
0,0,1
20847,0,1
24338,9226,1
10311,9111,1
25504,8854,1
0,10102,1
0,20762,1
8615,9157,1
0,0,1
0,27221,1
8330,8375,1
8688,9931,1
0,0,1
10609,10018,1
8279,0,1
36394,10109,1
17568,10085,1
24645,0,1
9244,0,1
26854,0,1
0,0,1
9309,0,1
0,10550,1
8028,9978,1
21632,8901,1
12071,0,1
9913,10428,1
8790,49716,1
11461,15583,1
13916,867,1
0,8393,1
7801,0,1
12956,0,1
12669,0,1
10761,0,1
12133,9024,1
14861,9688,1
9055,0,1
0,32457,1
16402,10862,1
15183,0,1
0,8182,1
9700,9280,1
0,0,1
8674,8700,1
0,0,1
8276,9722,1
32842,34596,1
18148,27314,1
11903,9103,1
16433,9336,1
8039,9228,1
17768,0,1
0,9635,1
30895,0,1
23522,9993,1
0,22837,1
13787,9387,1
8909,0,1
8502,9666,1
8142,23394,1
8910,0,1
9894,36583,1
0,6583,1
8944,10499,1
12307,9402,1
18812,9631,1
17685,29763,1
0,8174,1
16352,0,1
0,0,1
33594,9310,1
8499,5668,1
0,9885,1
8075,8500,1
0,9125,1
0,0,1
30140,9457,1
0,10537,1
0,0,1
0,19593,1
9598,9937,1
0,8889,1
0,0,1
8756,7850,1
24230,10457,1
0,8233,1
0,10147,1
16754,8887,1
0,9261,1
0,26328,1
8155,42983,1
8035,0,1
7567,9414,1
8277,9359,1
9901,9558,1
0,7857,1
0,9142,1
11346,9034,1
0,9425,1
37172,0,1
10124,9376,1
16913,8422,1
12728,0,1
8464,33135,1
0,44509,1
6603,26503,1
22995,9725,1
10638,10173,1
28969,8789,1
0,32849,1
27627,0,1
10476,29510,1
0,0,1
0,37302,1
0,9825,1
9422,8357,1
0,41497,1
0,9227,1
0,10100,1
8406,0,1
24676,8842,1
0,0,1
8273,9249,1
9661,9268,1
8013,9449,1
10848,0,1
0,25575,1
11809,0,1
9701,9144,1
14149,14247,1
9958,8383,1
0,0,1
20751,37180,1
32712,9454,1
16269,9277,1
9421,9829,1
0,8993,1
25519,0,1
11601,18275,1
8943,9229,1
8527,0,1
10454,8728,1
7827,0,1
8070,9781,1
0,9197,1
0,9609,1
8893,17098,1
10716,47702,1
9268,11443,1
0,23986,1
8404,8918,1
13889,9636,1
0,27781,1
9157,9934,1
0,0,1
7991,8960,1
8120,0,1
0,9008,1
10503,0,1
8573,38404,1
12215,41741,1
16284,0,1
0,9786,1
10163,10422,1
0,10270,1
0,0,1
13324,8902,1
0,9453,1
8789,15150,1
8204,9341,1
8370,8827,1
11443,33651,1
0,9446,1
0,22310,1
0,41473,1
9682,14893,1
8056,0,1
0,9830,1
10530,9529,1
14069,12393,1
26402,9718,1
8605,10009,1
0,0,1
8155,9780,1
25777,0,1
13285,21422,1
12118,8227,1
0,0,1
7209,8494,1
0,8659,1
36350,0,1
8265,0,1
26437,0,1
0,10346,1
20890,9725,1
0,0,1
8048,15075,1
0,9527,1
8881,9236,1
10725,0,1
19928,9734,1
8018,47120,1
14650,9376,1
34677,0,1
8635,9076,1
0,0,1
8404,10003,1
10171,9129,1
10780,34049,1
8345,0,1
8379,7997,1
0,42508,1
10131,0,1
15700,26867,1
0,8822,1
22303,8911,1
11201,0,1
8398,9387,1
8241,0,1
10522,9831,1
0,0,1
14526,8586,1
8100,10203,1
9466,9545,1
8026,9202,1
0,0,1
8463,10522,1
0,9808,1
0,9127,1
0,10031,1
34479,25848,1
9479,9744,1
16040,0,1
16296,0,1
31692,8743,1
21963,9143,1
0,9980,1
9545,8438,1
0,9677,1
21056,35207,1
24400,0,1
9107,0,1
8857,0,1
8863,16175,1
14996,8588,1
8226,5600,1
18785,7505,1
8143,8961,1
0,10033,1
10633,9215,1
0,0,1
11423,8833,1
11422,9965,1
0,0,1
9607,9774,1
8741,0,1
0,10661,1
10039,9963,1
0,9049,1
7000,9868,1
0,9791,1
10384,8833,1
7698,0,1
29550,9793,1
8378,6458,1
25287,0,1
0,9045,1
0,8357,1
17635,9544,1
0,29787,1
0,9299,1
7766,9136,1
8436,9721,1
0,9820,1
11928,0,1
0,8966,1
15564,9137,1
12150,24815,1
7985,0,1
8051,10595,1
31571,37708,1
22622,6488,1
8640,10556,1
8052,9510,1
0,8796,1
9206,33535,1
0,9979,1
0,10047,1
9113,23347,1
0,7661,1
28218,0,1
0,10085,1
8979,0,1
0,0,1
10204,0,1
9154,9623,1
8509,25867,1
12117,0,1
0,0,1
8206,0,1
11054,8811,1
13603,8960,1
9124,8764,1
10076,24912,1
9090,9140,1
10520,11151,1
7949,8907,1
0,0,1
30225,0,1
0,0,1
19892,9665,1
0,9413,1
8397,7956,1
0,0,1
7927,0,1
0,9717,1
17504,9010,1
16365,33340,1
8047,9773,1
22984,8539,1
31032,10080,1
8676,38731,1
10215,0,1
18898,9157,1
7826,9522,1
12340,8107,1
0,8930,1
35756,0,1
0,9024,1
27051,0,1
0,0,1
0,0,1
0,40527,1
0,8405,1
8529,6837,1
0,8931,1
8383,9807,1
8080,0,1
21359,0,1
0,8757,1
9607,16785,1
0,10061,1
19422,0,1
8311,0,1
8063,23462,1
7727,9021,1
8014,0,1
8568,0,1
8178,0,1
13342,0,1
7937,9759,1
0,0,1
0,0,1
6715,0,1
11246,10573,1
8916,0,1
9371,37494,1
8216,9074,1
0,9331,1
8514,0,1
13244,8871,1
23318,0,1
20351,8377,1
0,0,1
7896,24372,1
8515,10322,1
0,0,1
8606,4244,1
32355,8889,1
0,10074,1
15553,10284,1
0,10021,1
14394,0,1
17677,9545,1
10260,0,1
0,9089,1
9850,42225,1
0,0,1
10386,0,1
8619,9454,1
8142,0,1
27933,0,1
42295,0,1
0,8879,1
22576,11091,1
19298,9974,1
26862,26143,1
0,0,1
24875,9763,1
0,0,1
22679,5823,1
34726,8500,1
8251,8373,1
7978,0,1
0,0,1
0,8818,1
9926,0,1
8245,8760,1
0,10135,1
22733,38777,1
0,9346,1
0,10039,1
10880,10155,1
8142,14514,1
0,0,1
0,8792,1
22005,0,1
0,0,1
0,7871,1
0,10071,1
10078,8874,1
0,9636,1
8147,0,1
8094,0,1
0,0,1
9018,44349,1
7328,36710,1
8257,9746,1
36405,9140,1
0,0,1
8201,8534,1
0,0,1
7683,0,1
0,6819,1
20670,47668,1
9663,32389,1
0,9007,1
8433,31758,1
8309,0,1
16989,24504,1
8235,8999,1
8214,10461,1
9497,9595,1
9108,0,1
8057,9055,1
0,0,1
8118,9353,1
8483,0,1
0,0,1
22333,9188,1
10108,13846,1
8377,8688,1
8399,9040,1
20825,8956,1
8509,38758,1
0,0,1
0,14362,1
8327,49401,1
0,9369,1
0,26404,1
7992,0,1
0,25011,1
7863,10617,1
0,10473,1
8222,0,1
0,9780,1
0,10637,1
9627,29369,1
0,10450,1
0,9714,1
0,8836,1
7910,30252,1
8127,7799,1
0,10050,1
8045,7963,1
0,8961,1
8468,5090,1
7536,9647,1
8218,9041,1
0,9284,1
25533,42230,1
9855,23742,1
0,10200,1
8062,9382,1
11621,9189,1
8556,0,1
7775,7504,1
0,14859,1
9170,9242,1
8054,0,1
0,10630,1
14172,9219,1
0,0,1
0,0,1
0,30402,1
0,9679,1
9821,8408,1
0,8780,1
10099,0,1
0,9827,1
8686,0,1
27576,9583,1
0,0,1
9779,37032,1
10016,0,1
10878,9365,1
28943,0,1
8849,8955,1
0,9672,1
0,9299,1
8026,8801,1
13311,8553,1
27644,12722,1
0,0,1
8515,40087,1
8954,31760,1
0,8851,1
8431,0,1
18781,9489,1
0,8440,1
13546,0,1
9495,8308,1
8365,37645,1
0,0,1
9721,9448,1
24522,8215,1
8211,9738,1
17696,10315,1
7519,33045,1
23390,9686,1
9197,0,1
8114,28592,1
9890,8978,1
8400,0,1
9515,0,1
0,22952,1
21106,10208,1
10658,7715,1
0,24484,1
21040,0,1
8541,8778,1
8611,9552,1
28983,0,1
0,0,1
0,8318,1
17934,9226,1
0,9330,1
25403,9123,1
18603,0,1
0,7981,1
27065,21256,1
15281,10276,1
0,7312,1
8490,0,1
20833,9520,1
21908,0,1
8208,0,1
0,0,1
10631,0,1
8228,8442,1
24804,0,1
0,0,1
14839,0,1
19016,7979,1
9280,8402,1
8001,0,1
8269,36212,1
10042,0,1
8362,9773,1
7980,0,1
0,15075,1
14012,9574,1
12091,10101,1
7971,10360,1
15233,9424,1
8958,10046,1
8440,0,1
8549,9798,1
8059,0,1
8402,9010,1
8804,10106,1
8704,9490,1
0,9382,1
18475,0,1
0,8826,1
11615,0,1
18370,0,1
9241,0,1
13228,0,1
0,0,1
0,8854,1
8195,10137,1
8381,10395,1
0,9288,1
0,8103,1
9206,0,1
11927,8085,1
0,0,1
8575,10626,1
0,0,1
13698,9600,1
19964,9408,1
23978,25142,1
25847,8980,1
0,7217,1
18297,0,1
9143,9260,1
8089,31367,1
9276,8683,1
31210,7192,1
15997,0,1
8745,17181,1
9294,0,1
0,0,1
30097,8748,1
28153,9812,1
16150,20626,1
0,15674,1
17357,0,1
9738,8572,1
8326,0,1
12855,9200,1
9508,8455,1
9095,0,1
11076,0,1
9708,0,1
8198,9986,1
0,7769,1
8172,8809,1
0,9060,1
24667,0,1
9966,0,1
0,8103,1
24537,7924,1
0,10369,1
9430,12777,1
9224,10841,1
11065,0,1
10122,0,1
27297,0,1
0,0,1
0,44992,1
7974,8956,1
0,0,1
9256,0,1
23762,13766,1
0,21496,1
8541,0,1
8883,8526,1
18865,0,1
25306,0,1
9034,9397,1
8110,12118,1
12303,24109,1
0,9851,1
0,9422,1
0,0,1
10482,0,1
0,35071,1
8231,8787,1
7461,42768,1
0,8574,1
0,9307,1
23922,10304,1
14598,9859,1
21482,0,1
7478,9173,1
11031,10464,1
0,10042,1
14532,11764,1
8123,39406,1
11260,0,1
8494,9234,1
0,1639,1
12249,0,1
37509,9038,1
8026,7270,1
0,0,1
7644,39162,1
22380,9167,1
13516,10400,1
8481,14396,1
34113,9085,1
12005,39816,1
0,9711,1
26255,6334,1
9116,0,1
11227,8766,1
22467,0,1
18787,0,1
0,0,1
0,0,1
0,8532,1
26802,9193,1
0,8482,1
8606,11312,1
7929,0,1
0,0,1
8315,22871,1
24531,22688,1
0,10560,1
0,0,1
0,0,1
8759,8952,1
0,9817,1
26428,0,1
8081,8874,1
12409,0,1
0,0,1
9086,0,1
8409,0,1
0,0,1
8667,9775,1
22262,0,1
9243,10973,1
0,8988,1
8429,8341,1
8791,0,1
32903,9258,1
30614,9519,1
11432,8989,1
0,9359,1
0,9410,1
0,0,1
0,8940,1
10595,0,1
8356,9012,1
18080,0,1
13379,9693,1
8580,9566,1
0,33764,1
24447,8657,1
13359,7449,1
8235,10271,1
22813,8339,1
10042,0,1
9365,8592,1
0,0,1
0,9065,1
19879,0,1
0,10027,1
7971,0,1
8527,9333,1
8428,0,1
0,0,1
8064,8477,1
17158,9742,1
21829,10109,1
0,0,1
26375,16559,1
8060,9353,1
0,0,1
9168,0,1
0,12343,1
0,0,1
0,0,1
0,0,1
6866,9361,1
8313,9158,1
27571,0,1
0,9783,1
7596,0,1
8119,9199,1
16628,8283,1
0,10725,1
0,39565,1
0,6469,1
0,23383,1
8218,8312,1
0,9648,1
16553,41683,1
18246,35950,1
9989,9731,1
8444,9035,1
10211,28469,1
9997,8904,1
34483,9032,1
0,21419,1
13152,0,1
9400,13219,1
10061,9138,1
17700,38868,1
0,8753,1
23112,8496,1
11193,9267,1
15516,0,1
0,7803,1
9031,8306,1
0,0,1
8990,16684,1
7883,0,1
0,10050,1
8336,10240,1
10127,0,1
0,0,1
8407,38838,1
7690,8290,1
0,37214,1
8636,0,1
0,17342,1
8008,0,1
8162,0,1
0,26177,1
7788,8417,1
8703,9081,1
7742,9289,1
0,8908,1
8609,10045,1
8643,0,1
22523,0,1
8281,0,1
7886,7990,1
0,11724,1
8693,0,1
8806,0,1
17585,10180,1
8169,8772,1
8412,0,1
8054,9928,1
0,26042,1
20889,0,1
9055,9451,1
25784,0,1
8499,0,1
10202,10257,1
8622,7643,1
9690,9382,1
9155,0,1
0,9619,1
9633,33759,1
0,0,1
9444,9108,1
11207,0,1
12127,9463,1
8580,9347,1
8198,9014,1
24403,0,1
0,10784,1
0,19514,1
0,24506,1
10475,0,1
10032,5996,1
8649,8980,1
12209,9385,1
8898,0,1
8068,9407,1
0,9878,1
7971,7810,1
0,0,1
12286,0,1
0,0,1
11265,25445,1
0,9363,1
0,0,1
10689,7315,1
8068,0,1
17598,9392,1
8314,0,1
0,9922,1
9492,8353,1
12910,8674,1
8365,0,1
20960,9778,1
9957,38528,1
8769,0,1
7912,10663,1
8245,9852,1
8394,23608,1
8369,41889,1
18557,40924,1
11088,0,1
0,8914,1
7883,9755,1
8288,8871,1
0,10190,1
0,8817,1
9348,0,1
9593,8043,1
0,0,1
0,8597,1
0,14782,1
9095,10925,1
26415,9141,1
33481,0,1
16624,29367,1
9927,8567,1
23668,0,1
0,10756,1
25856,10252,1
25699,9461,1
0,47777,1
0,9493,1
10030,9732,1
8392,0,1
8470,9570,1
8364,0,1
0,11301,1
26264,18224,1
37108,9322,1
30609,28826,1
0,21930,1
0,9297,1
8597,8856,1
0,8898,1
36257,17687,1
9735,0,1
0,0,1
8931,0,1
13176,47763,1
25768,10598,1
0,9374,1
10062,8982,1
8126,0,1
28958,9399,1
25971,0,1
8232,9339,1
8149,31139,1
8050,11849,1
9972,9669,1
8275,0,1
8087,9153,1
0,9682,1
8353,9393,1
0,9730,1
16693,11007,1
0,7810,1
7966,40577,1
0,0,1
8950,0,1
9783,8765,1
15369,30322,1
8788,0,1
8396,31519,1
0,0,1
14400,0,1
21963,0,1
10058,0,1
0,0,1
10897,9563,1
8000,0,1
7970,0,1
8768,9468,1
0,9736,1
8170,0,1
9428,10498,1
29769,9275,1
0,0,1
8879,8893,1
28173,10567,1
0,0,1
0,9805,1
0,8692,1
9044,9755,1
8174,9409,1
8112,8350,1
12501,15022,1
10719,13492,1
8852,8963,1
0,9518,1
9211,9166,1
0,29778,1
0,9301,1
0,0,1
14028,0,1
0,8075,1
8130,9388,1
8112,9377,1
19364,42138,1
0,8656,1
0,30511,1
9397,20365,1
0,0,1
8013,10473,1
21580,10059,1
8029,19069,1
8430,9933,1
0,8992,1
8103,41116,1
14546,0,1
8065,0,1
0,0,1
8155,9340,1
12368,13152,1
11611,9097,1
8001,10378,1
0,10710,1
17353,8292,1
0,0,1
9644,10136,1
17652,9368,1
24377,10062,1
16702,8756,1
7781,8912,1
8998,8539,1
0,0,1
8241,0,1
8522,0,1
8150,0,1
10373,8952,1
28878,34483,1
8377,0,1
8958,45847,1
0,0,1
9787,0,1
12595,0,1
15694,0,1
13908,0,1
34735,0,1
0,8717,1
8667,0,1
11021,8469,1
0,8054,1
8373,9583,1
8850,10682,1
11012,0,1
8368,0,1
0,0,1
0,0,1
8182,5545,1
23905,9451,1
0,0,1
0,0,1
32740,9185,1
8364,0,1
0,11257,1
11371,0,1
0,0,1
8362,9837,1
0,0,1
8258,9547,1
14160,7724,1
8219,9504,1
0,8779,1
8170,9881,1
12429,9431,1
8581,8397,1
0,9477,1
0,11616,1
0,9705,1
8035,8621,1
27334,37097,1
29345,42363,1
0,0,1
8509,30472,1
0,0,1
0,10147,1
7815,8783,1
7906,11128,1
0,0,1
0,10632,1
21546,11097,1
0,8740,1
0,9693,1
13472,0,1
8055,9749,1
0,0,1
0,28991,1
0,10024,1
0,0,1
8595,20736,1
8723,0,1
9112,0,1
7911,0,1
18368,7242,1
8082,9872,1
0,8791,1
9889,20914,1
8414,0,1
7023,22522,1
8702,36184,1
16965,33231,1
8238,0,1
18743,8181,1
8256,0,1
9570,8260,1
0,0,1
7865,0,1
0,0,1
26622,9349,1
16873,9173,1
9423,9496,1
7891,0,1
0,10070,1
11933,0,1
8543,0,1
8080,9239,1
8260,10009,1
8017,33252,1
0,0,1
0,0,1
0,9856,1
11180,0,1
0,6770,1
0,0,1
8632,8914,1
0,43730,1
8130,8656,1
8154,8940,1
0,9300,1
8289,0,1
8269,14238,1
16615,0,1
10224,20456,1
8752,9101,1
0,9422,1
25520,42170,1
30421,18207,1
0,0,1
8181,0,1
13448,0,1
0,0,1
12859,0,1
10721,9338,1
0,10458,1
0,31914,1
11709,9163,1
8460,9485,1
9899,9120,1
0,9352,1
8769,8861,1
9089,8804,1
7677,0,1
0,9829,1
19764,31503,1
8584,9070,1
0,0,1
9094,0,1
8545,38954,1
0,0,1
7534,9862,1
8147,0,1
8161,8552,1
0,20548,1
26611,8832,1
11960,0,1
0,9485,1
9057,0,1
8926,9771,1
0,8541,1
0,34102,1
0,0,1
0,42135,1
0,0,1
9471,0,1
19622,0,1
14553,8694,1
24959,0,1
16827,0,1
8774,0,1
0,0,1
27501,19212,1
13913,6858,1
0,9884,1
10499,0,1
8172,0,1
8466,0,1
11445,9645,1
8237,0,1
23464,0,1
0,28255,1
16324,8827,1
13578,0,1
12754,0,1
0,0,1
8103,9409,1
8019,10727,1
0,0,1
0,43105,1
9644,0,1
8496,9488,1
0,9543,1
20142,10085,1
11007,9913,1
0,8914,1
8476,0,1
36360,0,1
0,9487,1
18407,7784,1
35910,10301,1
12657,0,1
17375,10077,1
0,9802,1
12617,9179,1
22720,0,1
0,0,1
20781,0,1
9300,10001,1
8713,40511,1
0,0,1
21798,0,1
7867,0,1
8086,8871,1
8074,11063,1
38854,49135,1
0,8996,1
13945,9356,1
8214,0,1
8100,9963,1
0,24670,1
12358,9809,1
13548,0,1
8976,0,1
10549,0,1
0,40740,1
7909,0,1
7987,0,1
8426,10394,1
13847,9266,1
9960,9805,1
7962,43605,1
21575,0,1
7614,0,1
0,8419,1
0,0,1
13477,9696,1
0,0,1
8398,9101,1
0,9232,1
24809,9731,1
8728,8863,1
0,9431,1
8498,30237,1
7811,8477,1
20855,8595,1
8696,9340,1
10345,0,1
8577,34140,1
0,0,1
20465,9812,1
8300,9203,1
21536,9118,1
7758,8894,1
8236,0,1
8826,9544,1
12003,9775,1
16635,9131,1
30045,0,1
0,0,1
0,9649,1
8275,5923,1
8112,0,1
8059,0,1
11171,9742,1
0,10286,1
10582,0,1
9776,0,1
18680,9574,1
18613,0,1
11295,0,1
9322,25043,1
0,8933,1
0,9292,1
0,9677,1
13635,9417,1
7825,0,1
0,7619,1
8314,9733,1
9681,30840,1
8525,9507,1
8545,10258,1
27093,11544,1
9474,9549,1
9906,8071,1
7962,0,1
10573,8855,1
8023,28417,1
0,9388,1
9058,25167,1
20045,0,1
8411,0,1
0,0,1
8280,10016,1
6944,0,1
8264,9666,1
21498,0,1
26503,0,1
22124,10208,1
7818,11019,1
10771,10045,1
8686,9812,1
8517,17093,1
0,9223,1
8815,9685,1
9276,0,1
8010,8017,1
8344,0,1
0,9815,1
32463,8994,1
8056,9333,1
8585,29942,1
8862,0,1
0,21672,1
18057,41375,1
0,0,1
8820,8769,1
22049,46956,1
8860,9426,1
7670,8822,1
8774,8957,1
16132,38644,1
8008,9237,1
8397,9478,1
0,8427,1
14283,9804,1
10040,9236,1
0,0,1
13534,9492,1
8922,9323,1
8468,10831,1
0,14505,1
0,9008,1
18034,9047,1
0,9795,1
0,0,1
12948,0,1
0,8428,1
0,39106,1
8156,0,1
27951,28043,1
0,9779,1
0,9254,1
8294,10512,1
8132,9242,1
15890,8844,1
19686,9008,1
15514,0,1
12055,9248,1
7829,0,1
0,36844,1
9340,34030,1
9591,9775,1
8669,10290,1
0,0,1
7790,0,1
0,9120,1
35613,0,1
6532,10398,1
29208,8296,1
8573,0,1
11836,0,1
0,9471,1
0,11132,1
15799,0,1
8751,0,1
0,22482,1
9336,0,1
0,8837,1
0,0,1
8453,0,1
8541,8780,1
0,16603,1
0,9540,1
21395,0,1
0,12667,1
28235,9496,1
7949,0,1
8959,0,1
8427,6059,1
11626,8876,1
7731,0,1
8400,8916,1
22881,10433,1
10560,29403,1
15682,8935,1
21790,0,1
0,9769,1
8727,9544,1
14349,9375,1
9381,0,1
8180,9683,1
25659,0,1
8403,9826,1
0,8969,1
7940,0,1
0,0,1
8187,9391,1
10356,0,1
0,9098,1
10525,9108,1
8508,0,1
30013,8501,1
15488,9492,1
8064,9524,1
8096,9752,1
8701,9749,1
0,44115,1
8761,9001,1
8264,8957,1
8028,10107,1
9517,0,1
8948,9805,1
9710,18153,1
16685,7922,1
10544,9900,1
22177,0,1
14473,0,1
7943,10429,1
0,0,1
8311,0,1
12768,0,1
0,0,1
17240,0,1
21805,29204,1
0,8589,1
0,8648,1
8131,41732,1
7984,10600,1
0,10336,1
0,0,1
8846,0,1
8017,41402,1
8555,0,1
0,0,1
0,0,1
7483,10026,1
10137,0,1
9537,0,1
13636,21535,1
8061,8922,1
0,0,1
7968,8784,1
0,8904,1
11104,10067,1
0,29787,1
15102,49742,1
8114,9055,1
0,9501,1
0,40690,1
9532,9435,1
11038,0,1
0,9933,1
8293,8551,1
8068,0,1
0,0,1
17163,9113,1
11629,8959,1
14384,0,1
10721,10238,1
8411,0,1
13628,0,1
7621,9596,1
8328,0,1
8028,9054,1
10810,0,1
13238,9869,1
0,9099,1
8482,7318,1
7978,9710,1
0,17670,1
9149,0,1
13335,8126,1
24480,7501,1
12442,9722,1
0,10092,1
0,10125,1
10484,8918,1
8372,8514,1
7899,8845,1
21038,9379,1
